Price,Close,High,Low,Open,Volume
Ticker,CBA.AX,CBA.AX,CBA.AX,CBA.AX,CBA.AX
Date,,,,,
2021-03-31,71.78131866455078,72.64836440731384,71.53121335221401,71.70628897903097,3266727
2021-04-01,71.87303924560547,72.0064338588563,71.30612486049993,71.6562761793755,1828365
2021-04-06,71.72296142578125,72.48996124118672,71.72296142578125,72.48996124118672,2032271
2021-04-07,72.13981628417969,72.30655953727401,71.47286235361659,71.74797759016394,1941057
2021-04-08,72.63169860839844,73.25279891958287,72.31488961794831,72.44828421615985,2641603
2021-04-09,72.64004516601562,72.94017670991632,72.0647983407108,72.69840372396266,1644070
2021-04-12,72.2982177734375,72.90681313022237,72.07311598128625,72.62335915267424,1568333
2021-04-13,72.69005584716797,72.92349002923382,72.22318112243187,72.23985862721052,1578334
2021-04-14,73.19861602783203,73.28198447494067,72.55666562782541,72.7400800278273,2014595
2021-04-15,73.29032135009766,73.3653510423917,72.65670971921679,73.3653510423917,1921598
2021-04-16,73.35700988769531,73.37368739250654,72.90681266685853,73.0985658085611,2825845
2021-04-19,74.06565856933594,74.26575048338607,73.46540190900076,73.7738658121025,2140964
2021-04-20,73.14857482910156,74.05730788935047,73.00684786210056,73.94059081527864,1835450
2021-04-21,73.507080078125,73.623797176452,72.44828744027154,72.57334329150899,2770888
2021-04-22,74.31575775146484,74.31575775146484,73.62378764340698,73.84055066677773,2948752
2021-04-23,74.52418518066406,74.52418518066406,73.99061953176222,74.14902402023768,1616978
2021-04-26,74.24073791503906,75.024408954775,74.17404061275371,74.82432340852378,1226856
2021-04-27,74.47416687011719,74.58254520824839,73.69882827729022,74.19904528800986,1836324
2021-04-28,75.20782470703125,75.52462735767146,74.61590044997443,74.62423920306114,2462101
2021-04-29,75.03275299072266,75.70804573224547,74.94104578377446,75.53297007187308,1635378
2021-04-30,74.23239135742188,74.84932543718575,74.04897697572349,74.84932543718575,2702298
2021-05-03,74.78263092041016,75.0244038543042,74.37412110274306,74.59088414013156,1772294
2021-05-04,75.40789794921875,75.57464118071313,74.66590806072954,74.98271702026689,1980156
2021-05-05,77.30039978027344,77.30039978027344,76.33330804551174,77.12532414427784,3096594
2021-05-06,77.48380279541016,77.61719101061642,76.67511567122322,77.53382258103707,3482352
2021-05-07,78.30083465576172,78.45090039690666,77.20035467423354,77.53383480573393,3055557
2021-05-10,79.32628631591797,79.3512962131063,78.20079641821097,78.2841648623736,1951229
2021-05-11,78.85108947753906,79.61808944089559,78.57596785135506,79.20124080507938,2280046
2021-05-12,79.67643737792969,79.67643737792969,78.24247724411234,78.36753309031353,3398755
2021-05-13,80.01826477050781,80.45178454139098,79.05117290842234,79.55972873924225,2460516
2021-05-14,80.51847076416016,81.18542465529487,80.37674377786202,81.07704631764412,2110994
2021-05-17,81.52725219726562,82.0358080121242,80.79360093087203,80.8602918746496,1931159
2021-05-18,81.50224304199219,82.40680377389357,81.50224304199219,81.99412135494106,1910587
2021-05-19,79.468017578125,80.86862914138976,79.2846031747467,80.61018504241395,2971615
2021-05-20,82.03579711914062,82.10249441466695,79.91820569071132,80.10995246459426,3276187
2021-05-21,81.74400329589844,82.17752298974524,81.34382588875945,81.69397714462849,4462981
2021-05-24,82.33592987060547,82.6694099928261,81.41052555273023,81.70231827444668,1693358
2021-05-25,83.06123352050781,83.07791102318866,82.2025265899495,82.42762835191552,1526334
2021-05-26,83.01956176757812,83.53644991761321,82.744440188015,82.744440188015,1976479
2021-05-27,82.5110092163086,83.43641357582341,82.31925607020719,83.07792354141132,3488494
2021-05-28,83.83659362792969,83.83659362792969,82.38596219038104,82.61105764976064,2803414
2021-05-31,83.13626861572266,84.6202483072568,83.07791007821076,83.96996564338036,2196204
2021-06-01,82.91951751708984,83.21964899900205,82.4026229958845,82.84448782691402,1231266
2021-06-02,83.64484405517578,83.71987375228547,82.79446932430241,83.36972244456351,1992987
2021-06-03,84.37848663330078,84.91205229314926,83.69485523408213,83.78656242817524,1880601
2021-06-04,85.47062683105469,85.57067277631084,84.62025855849238,84.8203440884004,2392986
2021-06-07,84.97875213623047,85.28722237656581,84.59525220426481,85.24553497414591,1248446
2021-06-08,84.60359954833984,85.38727063645794,83.96164910526917,84.91206345939501,2202865
2021-06-09,84.27011108398438,84.9620812584586,84.15339398956759,84.52021641747551,1826370
2021-06-10,84.91204833984375,85.13715011872098,84.01165394554303,84.20340707715683,1791330
2021-06-11,84.50354766845703,84.78283546377236,84.05335042268457,84.20341617127539,1740852
2021-06-15,86.2459716796875,86.47107348271328,84.58691605412596,84.620264704967,2296140
2021-06-16,87.38813781738281,87.48818376841608,86.21262810561421,86.71284513957116,2775509
2021-06-17,88.29685974121094,88.84709649992448,87.629899540936,87.95504088940396,3930519
2021-06-18,86.44606018066406,87.8716815548051,86.44606018066406,87.82999415274416,8444253
2021-06-21,81.75233459472656,84.88703743350979,81.75233459472656,84.80366899664617,4770270
2021-06-22,83.56146240234375,84.37014323937817,83.23631468442586,83.67817948647672,2855988
2021-06-23,82.7027587890625,83.5114460818934,82.46932459331849,83.26134074099829,2295011
2021-06-24,82.24422454833984,82.68608301707391,81.86905701708312,82.5360172766921,2322776
2021-06-25,82.7527847290039,83.36138011479912,82.33593613466563,83.34470896969168,2374636
2021-06-28,83.26133728027344,83.26133728027344,81.95243299945164,82.91117964060679,1711467
2021-06-29,83.76988983154297,83.78656097535973,82.33592976033763,82.62772248166331,1940208
2021-06-30,83.26133728027344,84.20341277697042,83.26133728027344,84.10336682840789,2267452
2021-07-01,82.28589630126953,83.36970501064947,82.13583057782621,83.24464918101275,2109527
2021-07-02,82.94453430175781,82.95287305489353,82.31926138928374,82.6610803011933,1880758
2021-07-05,82.68608856201172,82.91952276034765,82.30258861323055,82.56103270987322,1210399
2021-07-06,82.21920776367188,83.3363587902308,82.21920776367188,82.95285889929548,2030654
2021-07-07,83.12793731689453,83.12793731689453,81.99410874878407,82.11916458626469,1879216
2021-07-08,82.94453430175781,83.51978741662755,82.65274154805758,82.83615595341342,1807323
2021-07-09,82.19420623779297,82.44431794916416,81.46055497069855,82.24423239643023,2720818
2021-07-12,82.67774963378906,82.94453248283675,82.30258843877365,82.82781538391619,1510229
2021-07-13,82.02745819091797,83.46975699070786,81.98577079115249,83.3697110476332,2270019
2021-07-14,82.35260009765625,82.57770188090606,81.66062996485752,82.0357974834058,2042014
2021-07-15,81.96076202392578,82.64439340950408,81.79402514377665,82.52767632127882,2046644
2021-07-16,81.86072540283203,81.96910374279105,81.37717952805278,81.9607649903005,3147728
2021-07-19,81.43553161621094,81.64395588771428,80.23500577695839,81.07704161480102,1615348
2021-07-20,81.3771743774414,81.61894729952849,80.0599314339066,80.3684016504875,2194476
2021-07-21,82.0524673461914,82.4192961068845,81.53557921314653,81.9107403652342,1894365
2021-07-22,83.2696533203125,83.2696533203125,82.47764372168614,82.51933111555206,2039580
2021-07-23,82.63606262207031,82.86949680305229,82.34426353523845,82.53601667567615,1557685
2021-07-26,82.65272521972656,83.19462957560334,82.36927127515935,82.71942251042604,1408492
2021-07-27,83.96163177490234,84.01999031580806,82.75693975430254,82.86115188882019,2547943
2021-07-28,82.78612518310547,83.66150332818111,82.62772069754715,83.39472050864319,2323659
2021-07-29,82.91117858886719,82.99455339191394,82.46098772755778,82.79446149732705,1744882
2021-07-30,83.07791900634766,83.50727251288443,82.91117576653458,83.08625775848937,2502824
2021-08-02,84.753662109375,85.32890886373114,83.08626767584589,83.27801447376294,2317578
2021-08-03,84.57857513427734,84.8286868288746,84.22008509767709,84.22008509767709,1639681
2021-08-04,85.22886657714844,85.4539620199006,84.62026482946256,84.62026482946256,1876527
2021-08-05,86.2126235961914,86.45439016748446,85.29555166119974,85.45395615189909,1995170
2021-08-06,86.49607849121094,86.8879171656871,86.10423981673478,86.28765420568995,1917193
2021-08-09,87.48817443847656,88.02174006587728,86.9129214124398,87.33810870823237,1889463
2021-08-10,88.8387680053711,88.8387680053711,87.69660695832914,88.08844564418615,2356568
2021-08-11,90.1810302734375,90.89801041941253,89.31398436759316,90.664576206417,3614887
2021-08-12,88.2718505859375,90.80629064598274,87.82165336863298,90.75627085315037,3841214
2021-08-13,86.72952270507812,88.58867034563413,86.39604253755087,88.37190728265062,3735467
2021-08-16,85.4873046875,86.39603150838502,85.38725874183196,86.32934057187734,3855925
2021-08-17,84.17787170410156,85.79340791302107,84.17787170410156,85.60634493795952,3990475
2021-08-18,84.83258819580078,85.51281603712215,84.4159520487365,84.59451039747833,3036114
2021-08-19,84.36495208740234,85.08769024161866,84.26291594709602,84.27992521404771,2242541
2021-08-20,84.40744018554688,85.62334296892698,84.39043741018054,85.02814852411137,2620966
2021-08-23,85.17269897460938,85.17269897460938,84.70504802719343,84.93462118506915,1326874
2021-08-24,84.95162963867188,85.53831947526584,84.81558148186951,85.46179725241439,1335240
2021-08-25,85.30023956298828,85.73388494307633,84.83258214454696,85.01964511192348,1403418
2021-08-26,85.86994171142578,86.08251212316908,84.89211651997977,85.572344432412,1664793
2021-08-27,86.33758544921875,86.37159748813198,85.4107752284491,85.75088913044836,1907148
2021-08-30,85.38526916503906,86.81374238621407,85.02815248152862,86.7287155311592,1928907
2021-08-31,85.13019561767578,85.56383456034317,84.69655018787465,85.02815949091853,2947816
2021-09-01,85.8784408569336,85.8784408569336,84.30542120797095,84.70505459445452,1788312
2021-09-02,86.19304656982422,86.72872163277619,85.3767770270306,86.30358084045865,1887736
2021-09-03,86.5926742553711,86.728722423978,85.89544360909505,86.18454272381786,1604540
2021-09-06,86.8647689819336,86.8647689819336,85.56383272050363,86.14202445209463,1458446
2021-09-07,86.8477554321289,87.14535267183642,86.37159984859687,86.7287165362459,1332462
2021-09-08,87.51097869873047,87.83408985105123,86.32058318873185,86.37160449480723,2118352
2021-09-09,85.49580383300781,86.98379639558136,85.10466865074022,86.77122602949943,2468569
2021-09-10,85.9549560546875,86.72021072288929,85.60634400353253,86.66069127575878,1995586
2021-09-13,86.13351440429688,86.19303384695037,85.35975516266869,85.69136441275714,1119691
2021-09-14,86.37161254882812,86.69471724414426,85.12169747113357,85.7934207607495,2114634
2021-09-15,86.22705841064453,86.55016307668448,85.35126293131988,85.98897411830947,1668541
2021-09-16,87.45145416259766,87.45145416259766,86.39285780830821,86.7202115269948,3551486
2021-09-17,87.47695922851562,87.75755368313443,86.77123050692862,86.81374069005889,5172919
2021-09-20,85.71688079833984,86.92428552700777,85.69137338983514,86.55015956991629,1826955
2021-09-21,85.31725311279297,85.43629850562945,84.6795419091856,84.96864102813053,1824143
2021-09-22,84.72206115722656,85.43630110026734,84.61152688061262,84.79858987729315,1814722
2021-09-23,85.70838165283203,86.07400297377501,85.14719272374745,85.38527051652274,1811104
2021-09-24,86.47362518310547,86.52464648390041,85.70837702964407,86.30357147947693,1852521
2021-09-27,88.93094635009766,89.22855008949733,86.72872019619486,86.97530263011066,4102986
2021-09-28,88.42929077148438,90.07883923291229,88.32725463907208,89.27957241351788,3966023
2021-09-29,87.25589752197266,88.32724763524662,86.6011770767272,87.99563834011893,4789117
2021-09-30,88.70987701416016,88.82041128196896,87.8595954512612,88.42928254149146,5580253
2021-10-01,85.09618377685547,87.63852393525448,84.70505502072744,86.7287228860334,6047430
2021-10-04,89.41561126708984,89.81523814798557,87.12835181261941,87.37493424155515,10273487
2021-10-05,89.70470428466797,90.35941822937374,88.60784029742312,89.10100515751152,5578795
2021-10-06,87.93611907958984,89.01598031447669,87.0603300937873,88.93945159928668,8996170
2021-10-07,87.92761993408203,88.4292829446555,87.32391431299389,88.31874867634275,3551947
2021-10-08,88.8119125366211,88.8119125366211,87.5194873296882,88.17420132217777,8012331
2021-10-11,89.01598358154297,89.24555676127159,88.00414639254775,88.43779182885054,2335810
2021-10-12,89.18603515625,89.44962037238093,88.13168780459259,88.13168780459259,3707945
2021-10-13,87.76606750488281,89.18603621535873,87.61301655789455,88.97346581604914,2906039
2021-10-14,86.6521987915039,87.95312856885887,86.6521987915039,87.9276211594415,2358452
2021-10-15,86.96680450439453,87.11135082529032,86.32058864603205,86.95829987165536,1712117
2021-10-18,88.3782730102539,88.55683137068776,87.19638208609612,87.19638208609612,2328844
2021-10-19,88.33574676513672,88.8119023413775,88.10617360863012,88.37826343607244,1590707
2021-10-20,89.30506896972656,89.43261249795538,88.55682355105525,88.73538189572227,2504461
2021-10-21,89.23704528808594,89.51763975401528,88.90543600549066,89.30506936839608,2364710
2021-10-22,89.17752838134766,89.25405709566114,88.36976348782503,88.86292835342982,2794987
2021-10-25,89.67069244384766,90.07032581456431,89.26256092827614,89.27956370511934,1352099
2021-10-26,89.36458587646484,90.12984053694097,89.26255624649012,89.74721645026948,1398841
2021-10-27,90.21488189697266,90.22338652988242,89.17753724454327,89.31358542256281,1831998
2021-10-28,90.86109161376953,90.86109161376953,89.76422757953685,90.12134429194738,2271484
2021-10-29,89.0074691772461,91.15017573896365,88.57382378855173,90.98012203095531,3024922
2021-11-01,90.37642669677734,90.46995818621575,89.06699233177306,89.8577544324856,2767296
2021-11-02,89.92577362060547,90.59749678678197,89.33907730734673,90.40192918665137,1628086
2021-11-03,90.98011779785156,91.20119279768278,90.24037057945448,90.5719798356349,1829800
2021-11-04,92.25555419921875,92.25555419921875,91.15018551718563,91.19270219231531,1833682
2021-11-05,93.28439331054688,93.4884590776091,92.24704872335214,92.25555335572707,2419455
2021-11-08,93.6415023803711,93.69252368332191,92.91025974703074,93.53096811705527,1514479
2021-11-09,92.51913452148438,93.4034281228543,92.45111692686629,93.4034281228543,1589464
2021-11-10,92.60417175292969,93.47996075904557,92.40009949911207,92.68069398276099,1474499
2021-11-11,91.12467193603516,92.83373966379598,90.4954654069554,92.68919335755785,2093965
2021-11-12,91.93244171142578,92.17051950279722,90.72503700397547,91.24370925823466,1646144
2021-11-15,91.83892059326172,91.92394745876138,91.32024828043963,91.85592337150804,1515787
2021-11-16,91.55831909179688,91.80490152386889,91.0311421866291,91.40526815075678,2426125
2021-11-17,84.16938018798828,87.8340985747816,83.86327826966833,87.8340985747816,8337211
2021-11-18,82.86843872070312,84.28840734605662,82.86843872070312,84.17787308040995,5120941
2021-11-19,83.16603088378906,83.9312855261058,82.90244569643168,83.09801329446434,3532584
2021-11-22,81.45697021484375,83.31908228676427,81.32942669254243,83.17453598881818,2513854
2021-11-23,82.32426452636719,82.7876664429966,81.75457740938423,81.75457740938423,2387557
2021-11-24,82.63035583496094,83.6081808503521,82.06066879097175,82.64735861050006,2809339
2021-11-25,81.43144989013672,82.52831371589734,81.3464230443613,82.3667646550638,2580435
2021-11-26,80.61520385742188,81.9331430538643,80.11354078096423,81.4569873898185,3048649
2021-11-29,79.7394027709961,80.41963060627546,78.82109713950898,79.39079070858715,3307834
2021-11-30,79.22923278808594,80.76824027301858,79.21223001191831,80.40261895764895,6085030
2021-12-01,79.82442474365234,79.96047289723592,78.5490024959049,78.7360654635158,2498623
2021-12-02,81.54200744628906,81.6610463523532,79.07618948742642,79.07618948742642,2980988
2021-12-03,82.14570617675781,82.41779603020582,81.32093198398715,82.06067931389289,2664935
2021-12-06,82.6813735961914,83.06400417435846,81.78858188806801,82.15420320295661,2142812
2021-12-07,83.01299285888672,83.52316702448813,82.27325199560585,83.32759939605639,1866694
2021-12-08,83.28507995605469,84.10985414432157,82.48581966492839,83.5486716627705,2474246
2021-12-09,83.46363830566406,83.81225036051954,82.92795678866997,83.4296262659237,1745841
2021-12-10,83.24256896972656,83.80375144589321,82.95346985577778,83.15754210814175,1710318
2021-12-13,83.35309600830078,84.41594790371853,83.10651359010788,83.58267565050558,1772633
2021-12-14,82.93646240234375,83.65920041576703,82.34976606235935,82.50281699943645,1888180
2021-12-15,82.41779327392578,83.32759429913509,82.06067656955584,82.80041738758878,1829146
2021-12-16,82.29874420166016,82.78765345171192,81.87360346696028,82.20521272105556,2773830
2021-12-17,84.27989959716797,84.58600143791267,82.51981725645224,82.62184687861205,7120915
2021-12-20,84.34793090820312,84.34793090820312,83.35310300746828,83.8802799272305,1714077
2021-12-21,84.67952728271484,85.02814579429516,84.1778643363522,84.63701710209732,1828187
2021-12-22,84.8410873413086,84.95587716062425,84.35642714402731,84.85809660416508,1653355
2021-12-23,85.12169647216797,85.52982803123713,84.82409919219376,85.02816497172833,992730
2021-12-24,85.56383514404297,85.99748057680235,85.52132495628777,85.52132495628777,888168
2021-12-29,86.64369201660156,87.04332538661369,86.19304382901629,86.23555401461608,1548336
2021-12-30,86.95828247070312,87.22187413579874,86.48212692673596,86.72870932975688,1015385
2021-12-31,85.8784408569336,87.29416048714008,85.8784408569336,86.95829562525124,1198104
2022-01-04,87.16236114501953,87.42594634249436,86.13352127585448,86.72871574987286,2195465
2022-01-05,87.7490463256836,87.9871305897759,87.25588799646746,87.81707040113854,2086996
2022-01-06,85.00264739990234,87.68953371853853,84.8410918298837,87.40894573789218,2603548
2022-01-07,87.28140258789062,87.4684655672241,86.63518679213864,86.72021364989018,2596039
2022-01-10,87.85108947753906,87.85108947753906,86.79674217204413,87.46846537493151,1467407
2022-01-11,86.52464294433594,87.48545865608463,85.55532260161385,87.17085218139553,2346000
2022-01-12,86.37161254882812,87.13686733998134,85.7253966710616,86.85627283536945,1557284
2022-01-13,86.83074951171875,87.10283933347542,86.4651282055645,86.64368654292359,1639007
2022-01-14,85.75089263916016,87.28140201721486,85.45329539540879,86.52465196004708,2155504
2022-01-17,86.01449584960938,86.60118578382755,85.71689207886674,86.60118578382755,1467142
2022-01-18,85.69988250732422,86.07400848399779,85.53832692882722,85.8784408633365,1264465
2022-01-19,84.45848083496094,85.56384312672805,84.03333999494257,85.35977733991686,2638102
2022-01-20,83.84626007080078,84.22038601041733,83.02999060110994,83.44662672387095,2895501
2022-01-21,82.79190826416016,83.59116842693747,82.4858064189662,83.16602769607174,3593016
2022-01-24,82.85143280029297,83.38710781874666,82.22221980919521,82.47730685824924,1889354
2022-01-25,81.15937805175781,82.60486069835184,79.81593802208808,82.2307347095878,5802823
2022-01-27,79.7394027709961,83.17454101360339,79.08468883142477,81.66954552349958,5359270
2022-01-28,81.34644317626953,81.63554230801223,78.54051764846534,80.57269025494986,13796397
2022-01-31,79.70537567138672,80.97229961304997,79.70537567138672,80.7852366693342,3146452
2022-02-01,79.86695098876953,80.76824740935261,79.26325183091353,80.05401397880763,2611835
2022-02-02,80.55567169189453,80.8362661584301,80.11352814319002,80.35160593765656,2078320
2022-02-03,79.45030975341797,80.68321540056404,78.74457451315456,79.50132457030767,3331673
2022-02-04,80.01148223876953,80.01148223876953,78.9231230330728,79.02515914128158,3237852
2022-02-07,79.92647552490234,80.1050338938955,78.60003821973372,79.41630782961704,3137168
2022-02-08,80.18155670166016,80.46214469673275,79.03367136302222,79.13570748940644,2890934
2022-02-09,84.6540298461914,84.93462431726861,83.25107046507233,84.18637888152954,5436704
2022-02-10,85.69137573242188,85.69137573242188,83.87177368849737,85.0281571446351,4167883
2022-02-11,83.79524230957031,85.18119878429876,83.60817934633998,84.53498304417569,3457229
2022-02-14,85.06216430664062,85.46179766023815,83.49764293161346,83.5826762735873,2578374
2022-02-15,84.59451293945312,85.32575562034995,84.11835732850028,84.24590086347226,2667416
2022-02-16,85.31288146972656,85.5292578563905,84.42141181319646,85.17440401596896,3647780
2022-02-17,85.52059936523438,85.95335213053285,84.94071224452237,85.33018709197773,2591681
2022-02-18,84.60316467285156,85.3215358400279,84.30889596530449,84.81954105308903,2361575
2022-02-21,84.8974380493164,85.11381444145346,83.29625406815893,83.91076222943414,1968627
2022-02-22,83.12315368652344,83.8069038623656,82.26630504226088,83.40011519796604,2688137
2022-02-23,83.68573760986328,83.91076430889831,82.92408846456439,83.1231576557085,2267917
2022-02-24,81.97203063964844,83.27894588168766,81.73834704433658,83.01929157286705,3504427
2022-02-25,81.25365447998047,83.00197929894662,80.950728873709,82.75963881392946,4902678
2022-02-28,80.89013671875,82.17108766096392,80.09387330770798,81.59985090742352,10046963
2022-03-01,82.06723022460938,83.29192128426304,81.26230985549462,81.366172891384,2320712
2022-03-02,81.96337127685547,82.39612404305488,80.1371540752313,80.1371540752313,3049670
2022-03-03,81.79893493652344,82.61250569866968,81.47869549191553,82.44806412725143,4427098
2022-03-04,81.87681579589844,82.2662972177248,80.89014009252392,82.04992085113771,3169612
2022-03-07,81.91144561767578,82.09320099276536,81.05459696274391,81.57389897775464,3315111
2022-03-08,82.73368072509766,83.29626071017059,81.71239041192561,81.87683199282952,3711886
2022-03-09,84.30889892578125,84.63778865810914,82.11916433412848,82.43940376530695,2627749
2022-03-10,86.32551574707031,86.48130699944385,84.90608727134835,85.0359144155401,3458497
2022-03-11,86.0139389038086,86.64143570815709,85.36480974340668,85.43405177197087,3634352
2022-03-14,88.28156280517578,88.35080483137955,86.63710100089335,86.8361701754084,3220955
2022-03-15,89.8221664428711,89.83948025200282,88.54122190502754,88.75759829619008,3188234
2022-03-16,90.67037200927734,90.69633612175545,89.77890226334794,90.2808905122539,2869840
2022-03-17,91.87340545654297,92.6090837733382,91.12041333279298,92.6090837733382,3996962
2022-03-18,91.99458312988281,91.99458312988281,90.9646294411279,91.51855244937849,6310578
2022-03-21,91.48392486572266,92.91201020138968,91.48392486572266,91.99457652297883,2217058
2022-03-22,91.8041763305664,92.86875109621175,91.8041763305664,92.52254754459551,1773598
2022-03-23,92.99857330322266,93.00723020806991,92.11576050402877,92.28885898127193,1705322
2022-03-24,92.91200256347656,92.91200256347656,91.95994795239059,92.04649717098347,1676029
2022-03-25,91.6743392944336,93.27552311942054,91.6743392944336,92.86008418487573,2925283
2022-03-28,91.86475372314453,92.64370999788315,91.74358348077219,92.59178178066156,1280146
2022-03-29,92.06382751464844,92.69564286682719,91.9772716772249,92.13306293999067,1579916
2022-03-30,92.669677734375,93.07646639395718,92.1676829373041,92.59178540549325,1735594
2022-03-31,91.54452514648438,92.90336868533619,91.54452514648438,92.7821984286195,3259035
2022-04-01,90.47129821777344,91.85610584037585,90.46264131295865,91.54452329987986,2047994
2022-04-04,89.77023315429688,91.08579863285361,89.77023315429688,90.6963237920612,1542723
2022-04-05,90.32415771484375,90.74825357598027,89.87409114102758,90.07316031853918,1304088
2022-04-06,91.49259948730469,91.56184152259303,89.80486614767594,90.04720666790121,1879653
2022-04-07,91.0857925415039,91.36275402390372,90.56649058741456,90.89538028423854,1347251
2022-04-08,91.20696258544922,91.4839240672663,90.79152366436487,91.44065275643143,1740982
2022-04-11,92.50523376464844,92.71295985765441,91.52721483905853,91.57049275925566,1515505
2022-04-12,92.35810089111328,92.67834033720081,91.74359271344555,92.42734292323225,1334658
2022-04-13,92.21961212158203,92.52253772085128,91.81282348687071,92.21961212158203,1479813
2022-04-14,92.17633819580078,92.69997194263932,91.59645108020199,91.66569310682716,1393778
2022-04-19,92.61775207519531,92.9293346059013,92.10710035970584,92.44464700075676,1758577
2022-04-20,92.81681823730469,93.51788226007993,92.48792848810892,93.05050844599099,1834918
2022-04-21,93.77752685546875,93.81214787053969,92.96395611279371,93.47460122770232,1872803
2022-04-22,91.19832611083984,93.56115266632632,91.19832611083984,93.47460342825318,3289367
2022-04-26,90.66170501708984,91.09878293617166,88.75759547665996,89.15572723135773,2387922
2022-04-27,89.14705657958984,89.90004865797768,88.76623208891799,89.73560051822716,1758440
2022-04-28,89.34613800048828,90.332813767957,88.82682940431897,90.09046667487922,1607790
2022-04-29,89.9087142944336,90.17702550557692,89.47596151877121,89.83947886882294,2251074
2022-05-02,89.12110137939453,89.44999108847755,88.51524357430539,89.23361471593489,1289117
2022-05-03,88.506591796875,89.12109989224803,87.90939090557214,88.49793489319855,1229690
2022-05-04,89.1297607421875,89.56251349921189,88.08249325929941,89.32016640852048,1490166
2022-05-05,89.76158142089844,90.07316395279418,88.62777124295104,89.12976605581456,1778171
2022-05-06,88.62776947021484,88.83548895289606,87.90074137590568,88.83548895289606,2436089
2022-05-09,88.85279846191406,88.96531180057092,88.11711349880368,88.52390214336128,1449093
2022-05-10,88.02190399169922,88.53255565464397,87.02657798004847,88.10845982165382,2909325
2022-05-11,87.85747528076172,88.66239575267174,87.3901014644962,87.94402452008119,1696686
2022-05-12,88.41138458251953,89.07782088521647,86.77557978170803,87.11312638484166,2911126
2022-05-13,88.52391052246094,88.76625103068054,87.86179927561682,88.64508077657074,2897483
2022-05-16,89.43268585205078,89.77888937639368,88.62776546434881,89.14706744922167,1696160
2022-05-17,90.98194885253906,91.19832524731493,89.7269618008689,89.98661611591336,2147425
2022-05-18,90.7049789428711,91.33679425934695,89.95631193181991,91.2242809216509,2073911
2022-05-19,89.8394775390625,90.14240315688575,89.36344685156654,89.58848014049947,3044524
2022-05-20,90.53186798095703,90.99058480903848,89.70098354840304,90.0125660360211,2869553
2022-05-23,90.4453353881836,91.22429175046105,89.86544821976514,91.10312149447164,1476420
2022-05-24,90.95597839355469,91.69166342048318,90.14240763714803,90.14240763714803,1765212
2022-05-25,91.89071655273438,92.82546406941003,91.32813666196016,91.48392791473944,2405961
2022-05-26,91.25025177001953,92.82547163052745,91.15504562982811,92.14172144337245,1894406
2022-05-27,92.28884887695312,92.60908828840329,91.88206683964022,92.44464013072849,1461568
2022-05-30,92.228271484375,92.67833807889788,91.8993817447494,92.60909604846613,1894069
2022-05-31,90.32415771484375,92.21096003595808,90.32415771484375,91.99458365327655,4192211
2022-06-01,92.35810089111328,92.35810089111328,90.87808712180927,90.87808712180927,2044084
2022-06-02,91.25890350341797,91.53586500374907,90.670359489804,91.44931577301116,1545595
2022-06-03,91.05117797851562,92.08978856352535,90.6097749180875,91.92534040182677,1671897
2022-06-06,90.60111236572266,91.17234253907577,90.39339290298359,90.9646230763367,1061366
2022-06-07,88.2469482421875,90.28088503678448,88.13443489384491,90.09912965717712,2301490
2022-06-08,84.36082458496094,89.06051985021472,84.36082458496094,88.62776708768043,4931040
2022-06-09,82.17973327636719,83.3568211226713,80.23234616931316,83.08851656763855,6983162
2022-06-10,81.16710662841797,83.86748622864341,81.09786460201353,81.61717319676376,4520476
2022-06-14,78.93411254882812,78.93411254882812,76.54532171191204,77.63585407530606,6989032
2022-06-15,78.4321060180664,79.54860883757067,77.84356204972188,78.32824298720001,4460665
2022-06-16,78.30229187011719,80.37950660906307,77.89550318584352,79.87751178152179,5203139
2022-06-17,75.5240249633789,76.55397219794754,75.28168443759805,76.38087370904239,9136594
2022-06-20,75.77501678466797,77.3502366889079,75.66249683225423,75.99139318142227,3499314
2022-06-21,77.6098861694336,77.62719997940681,76.14718618431654,76.49338314437594,2458551
2022-06-22,77.52333068847656,78.69176184282294,77.13385583812217,78.57924850018979,3340800
2022-06-23,77.67911529541016,78.36286540349626,77.4454317258711,77.55794505886655,3006090
2022-06-24,78.03398132324219,78.19842288280111,76.84823637651142,77.33291735758299,2760719
2022-06-27,81.1324691772461,81.18440398816863,79.15911804751497,79.61783482375998,2891382
2022-06-28,80.95938873291016,81.61717479002694,80.57856418353468,81.34886358329275,2486253
2022-06-29,80.49201202392578,80.92476477674258,79.82557569003241,80.75166631692905,2391929
2022-06-30,78.22438049316406,79.98136211014494,78.22438049316406,79.97270520669271,3821949
2022-07-01,78.50135803222656,79.20242208305022,78.07726212227027,78.73504825026242,2828357
2022-07-04,79.15048217773438,79.98137334046952,78.96872679941215,79.47937852227471,2113007
2022-07-05,78.96006774902344,79.68708918175624,78.39748786705673,78.86486161807755,1908049
2022-07-06,79.62651062011719,80.02896753139288,78.16380412719698,78.43211533799742,2837673
2022-07-07,80.5612564086914,80.5612564086914,79.2629981122168,79.83422832895839,2438758
2022-07-08,80.13715362548828,81.35751958889765,79.95539825709855,81.35751958889765,2405606
2022-07-11,80.10254669189453,81.12384357385069,79.76500003291005,80.49202157432778,1505516
2022-07-12,81.03727722167969,81.25365359570206,80.01598047216274,80.4487332202075,2669294
