Date,Close,High,Low,Open,Volume
2025-01-02,147.17425537109375,147.56716892902608,146.1488107942042,146.86757543745438,878386
2025-01-03,148.57345581054688,149.1724264008375,147.2030181191485,148.09427933831435,888021
2025-01-06,149.52223205566406,150.226622062154,148.77471792101827,149.5030609020485,1032059
2025-01-07,150.5668487548828,151.09394585874017,149.47432685929988,149.98225280756958,1035090
2025-01-08,153.0968780517578,154.96566330988824,149.34971464743927,149.9822310804388,2260821
2025-01-09,152.17684936523438,152.65602581148255,151.39100759750582,151.54434756989835,1243612
2025-01-10,149.55099487304688,153.14481877440187,149.09098950819939,152.8573099376321,1887834
2025-01-13,146.3979949951172,147.98886444102104,144.94130900390232,147.23177202606766,1493414
2025-01-14,145.63131713867188,148.0655271376186,144.7112918950188,147.9313583128468,1203687
2025-01-15,144.9700469970703,147.9026045256683,144.9700469970703,147.9026045256683,1189652
2025-01-16,149.26345825195312,149.3113788197125,147.47134307952504,147.8738495267563,2662759
2025-01-17,147.49049377441406,149.1197052739689,147.00173909852975,148.68843480449638,3930360
2025-01-20,148.60220336914062,149.00470984598158,146.96342804366708,148.24761746358425,887899
2025-01-21,149.69471740722656,151.38142784030356,148.28593749928362,148.54469687223147,1191280
2025-01-22,151.18017578125,151.8510199123536,150.17390227294194,150.70099931284668,1263536
2025-01-23,151.2760009765625,151.4197480526074,149.8863776660443,151.3909986373984,1088333
2025-01-24,152.0426788330078,152.81895695076375,151.898931750074,152.0905994017539,1821566
2025-01-28,152.6464385986328,153.69103968062493,152.55059746567966,153.0201956198641,1619685
2025-01-29,152.46437072753906,154.08398958911573,152.46437072753906,153.98814844264263,1318566
2025-01-30,153.9210662841797,153.9210662841797,152.20562095576886,152.71354684412375,1206445
2025-01-31,153.87313842773438,154.70211894600956,153.18312317371098,153.92105899712857,2896059
2025-02-03,151.5443572998047,152.65603561276419,149.6659790756566,149.9822373052823,1299935
2025-02-04,151.13226318359375,153.03939089285032,151.13226318359375,152.95314263358046,1174484
2025-02-05,151.96603393554688,152.44521040939554,151.08433635515655,151.71685281023008,1594857
2025-02-06,155.86651611328125,155.86651611328125,153.1639685213289,153.31729387264252,2051681
2025-02-07,155.89527893066406,156.18758419636228,154.4194217621917,154.90817652208122,1676158
2025-02-10,156.04861450195312,156.05819276717966,153.65273209780221,154.2085785703619,1431527
2025-02-11,155.40650939941406,156.24027174094905,154.87941238102223,155.2723405786693,1530120
2025-02-12,159.06739807128906,159.06739807128906,153.15436288571271,154.52481503192672,2199814
2025-02-13,159.77659606933594,160.629529562262,157.75447087285215,158.8661637423504,1843099
2025-02-14,158.54989624023438,160.92660718967238,158.12821865077038,160.92660718967238,2390053
2025-02-17,158.0994873046875,158.26240555136334,155.27234902732565,158.1186584582098,1976104
2025-02-18,155.82818603515625,158.5594830024381,155.44483610450476,158.1282271258467,2577577
2025-02-19,154.45794677734375,156.19746284299393,152.17421007111673,154.27330234213863,3262757
2025-02-20,151.3384552001953,154.87580766710758,151.3384552001953,154.5551117915845,2747437
2025-02-21,147.45126342773438,151.7174663848149,147.15000769082496,151.60085508755878,3845525
2025-02-24,151.82437133789062,151.82437133789062,144.7788184843954,145.67287306707445,2875480
2025-02-25,149.9196319580078,152.0430131775674,148.6757287974169,151.54253663114602,1762476
2025-02-26,151.853515625,152.18393900989793,149.12275904512913,150.14315236671874,1504902
2025-02-27,151.88267517089844,151.88267517089844,150.43470209202655,151.50367361507665,1580374
2025-02-28,152.3199920654297,153.23347193770198,150.29864555975954,151.5036685024788,5342538
2025-03-03,152.69898986816406,153.93316560484777,150.9108659998536,153.93316560484777,1846285
2025-03-04,153.31121826171875,153.31121826171875,151.29473549611765,152.88363856258496,1467357
2025-03-05,151.97984313964844,152.55320173825152,150.04595527035715,151.95069031792252,1730411
2025-03-06,149.25881958007812,152.4560511936729,149.25881958007812,152.0284566459644,2374229
2025-03-07,144.31234741210938,146.70298272206037,143.06844418971903,146.62523691709896,2627604
2025-03-10,143.96249389648438,145.36188868206554,143.253083839084,144.99259982795508,1456710
2025-03-11,142.7769012451172,143.95278615693897,140.32796028656443,141.58159100341123,2523185
2025-03-12,140.71669006347656,141.72735587720956,138.94800635382356,141.63989740677516,2922633
2025-03-13,139.9392547607422,141.46498847546496,139.61855885582918,140.92076780656902,2669521
2025-03-14,138.34548950195312,139.9683942024277,137.4222821946586,138.54957408683714,2741381
2025-03-17,140.5806427001953,140.5806427001953,139.24441721409434,139.8323522759997,1734195
2025-03-18,140.13360595703125,142.36874970305146,139.49221417427393,141.29005073332195,1552183
2025-03-19,138.7439422607422,140.3959999155156,138.52041750027817,138.86055355942128,1612901
2025-03-20,141.8148193359375,141.88285247877698,139.62826852718922,139.8517932863789,3402826
2025-03-21,141.494140625,142.8060622350197,141.1054115776447,141.59131176546612,6482426
2025-03-24,143.46690368652344,143.68070096957973,142.16467982740838,142.61171455429826,1308316
2025-03-25,144.43869018554688,145.54654198695783,143.72926525637843,144.2637584124312,1599602
2025-03-26,145.99356079101562,146.90705548232907,145.17725206501075,145.67286489969305,2043159
2025-03-27,145.8089141845703,145.8089141845703,144.19573691532364,145.02175829417064,1722640
2025-03-28,146.1879119873047,146.1879119873047,144.41924315241306,145.3813307875135,1796660
2025-03-31,146.673828125,146.8390472430584,143.76815440198973,145.28416066242943,2709628
2025-04-01,148.90896606445312,148.90896606445312,146.16849674068072,146.75156806370833,2083216
2025-04-02,150.4541473388672,150.4735726706452,148.89926074376902,150.1820295805021,2165184
2025-04-03,151.96041870117188,151.96041870117188,147.23746832259377,147.5387388924171,2343479
2025-04-04,149.65725708007812,151.79521492980842,148.93811946753834,149.35600133773616,3504025
2025-04-07,140.3376922607422,142.67000717197612,136.25613375183454,140.0169963654606,3802825
2025-04-08,144.2734832763672,144.2734832763672,140.1627572107873,142.3881882667436,3194841
2025-04-09,144.93429565429688,145.98384175413497,140.92075568387372,140.92075568387372,2725662
2025-04-10,150.17230224609375,153.00024473580842,149.1227561211946,152.59209038087477,2783794
2025-04-11,150.3180694580078,151.11495285440384,145.07035355394797,146.49890123988024,4265891
2025-04-14,152.85447692871094,153.1849003312069,150.53187458807713,151.00806211777925,1938840
2025-04-15,153.58331298828125,155.94479542964925,152.9516487242649,153.43754887458388,1866228
2025-04-16,154.82723999023438,155.488057115296,153.34037180185243,153.62220220933204,2008112
2025-04-17,156.7028045654297,156.7028045654297,154.5648467866704,155.21595123397228,1964171
2025-04-22,163.26246643066406,163.26246643066406,154.81751862189932,155.29370615391443,5974009
2025-04-23,159.15174865722656,163.94271730074294,159.15174865722656,163.6706143869954,2891637
2025-04-24,160.074951171875,161.29941424657076,158.7921676215779,160.3664942358967,1863637
2025-04-28,158.2576904296875,161.84362120862124,157.91755438116033,161.82419587844552,2730886
2025-04-29,158.38401794433594,159.32666547638465,157.88840510079868,158.16050801432854,1617274
2025-04-30,161.90194702148438,161.90194702148438,158.64640986168357,159.05456423627257,3925047
2025-05-01,162.5336151123047,163.5345683270155,161.2605589748665,161.8727979652517,1809325
2025-05-02,164.8756561279297,164.96311460334255,162.79600390662978,162.90290254163338,2436302
2025-05-05,162.22262573242188,164.7104470908706,160.80380552166633,164.50636249229794,1826786
2025-05-06,162.03799438476562,162.29065713546032,160.97872074218827,161.39660260012167,1208101
2025-05-07,161.27999877929688,163.3790763459266,161.27999877929688,162.38785062753095,3183649
2025-05-08,160.84266662597656,161.3188541239988,159.47243943590573,160.24986783394732,2728312
2025-05-09,162.3295135498047,162.91259965388375,160.4345059542911,160.9204060981918,1823621
2025-05-12,162.465576171875,164.04961549506527,162.2809465604296,163.5540026524551,1165001
2025-05-13,161.4549102783203,163.2624595305484,160.59000855609,162.8640178264263,1415682
2025-05-14,162.77655029296875,163.07780601348895,161.65898587907205,162.55304037588857,1954555
2025-05-15,164.95339965820312,164.95339965820312,161.92137242931906,164.20510922351897,2752729
2025-05-16,164.8756561279297,168.0437200303594,164.0204670479008,167.83965025439608,3762751
2025-05-19,166.5277099609375,166.79981287493194,164.71044803636818,164.87565231782932,1535720
2025-05-20,167.56753540039062,168.64623443460837,166.48885119467013,168.12146874456877,1796398
2025-05-21,170.04562377929688,171.48389899655228,167.8979532758021,168.21864917579163,2582355
2025-05-22,167.849365234375,169.03496290130946,167.13022760457136,168.58792819554023,1853995
2025-05-23,168.93777465820312,169.72493059417906,167.43148110209634,167.84936297670524,1672870
2025-05-26,168.9766387939453,169.20986137278862,167.78131376339087,168.60734993944925,765883
2025-05-27,170.3954620361328,170.5509536438779,168.49074174099079,169.48196737625014,1236086
2025-05-28,168.88917541503906,171.65881232939293,168.88917541503906,170.97855505366462,1440731
2025-05-29,169.52085876464844,170.32745485045098,167.6987330725184,169.56945174880462,1156865
2025-05-30,170.98828125,171.48390895535647,169.05440790085663,169.33622349863964,5011347
2025-06-02,171.4450225830078,171.4450225830078,170.25942492398028,170.93968222952955,1055676
2025-06-03,173.60240173339844,173.60240173339844,171.73654697191466,172.80553321320536,1701236
2025-06-04,175.9930419921875,176.27485755742086,173.27199815972847,173.9911208985633,2142069
2025-06-05,176.2262725830078,176.86766437529587,174.54506212306782,176.09022112662822,1689652
2025-06-06,174.82687377929688,175.89586007579692,173.95225941197594,175.6043170105245,1820710
2025-06-10,176.86766052246094,177.11061060559618,173.51495234089376,174.92405985737895,2839373
2025-06-11,176.28457641601562,178.02410733519895,176.00276084088068,177.49932684564223,1412451
